"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7ddVpLW467CLYffbPRQNmH","Take A Bite","spotify:artist:35l9BRT7MXmM8bv2WDQiyB","beabadoobee","spotify:album:7sgA12Lei0Nx2SX8iAMSU6","Take A Bite","spotify:artist:35l9BRT7MXmM8bv2WDQiyB","beabadoobee","2024-05-09","https://i.scdn.co/image/ab67616d0000b2731a022362df1d720a646c6391","1","1","158866","https://p.scdn.co/mp3-preview/989e871da85c8cb973969a0c55eff1cfea6607c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","GBK3W2402961","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2024-05-28T03:45:07Z"
"spotify:track:0w9pPu36xDpQwAK2li6s4d","Seventh Heaven","spotify:artist:0uoN6ea8SXzhV7WxyrvT1h","INOHA","spotify:album:1HMeh1teqzXLKqiNfn7kWX","ALOHA INOHA","spotify:artist:0uoN6ea8SXzhV7WxyrvT1h","INOHA","2024-05-03","https://i.scdn.co/image/ab67616d0000b273cb8e59f1181fe33a8ab2ed89","1","3","234499","https://p.scdn.co/mp3-preview/8ee890c4c01deec3bd7663b48f3b54a34e2f6525?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","QZDA72402508","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2024-05-28T03:45:14Z"
"spotify:track:2X1EJ3cy9pbqYGHqOJ3ZZU","A Rose Blooms In Chaos","spotify:artist:4EtPjRpofHx6L19gzOKkun","evaness","spotify:album:1I2r6u2FJELdchtNoukbs9","A Rose Blooms In Chaos","spotify:artist:4EtPjRpofHx6L19gzOKkun","evaness","2024-05-13","https://i.scdn.co/image/ab67616d0000b273ddff71f0efb6a14d75894e34","1","1","116819","https://p.scdn.co/mp3-preview/5212d0df25adf4036c5165a49b8c3938052feb6e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","QZMEM2483315","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2024-05-28T03:52:53Z"
"spotify:track:180EMTjwdtORBlFNAtlcO7","Castle of sand","spotify:artist:7HyY7hachlO53AjpM7CTOv","NUUAMM","spotify:album:7u2xjrnKjxjr9y6wx8MPTZ","w / ave","spotify:artist:7HyY7hachlO53AjpM7CTOv","NUUAMM","2017-06-28","https://i.scdn.co/image/ab67616d0000b273e98ab5773fd39962dd587847","1","8","184599","https://p.scdn.co/mp3-preview/178da1e688217cd735b6a47cb37cb55de8ebad43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","TCJPL2085289","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2024-06-16T11:54:11Z"
