"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5uQOauh47VFt3B2kV9kRXw","My Shit","spotify:artist:31W5EY0aAly4Qieq6OFu6I","A Boogie Wit da Hoodie","spotify:album:2OQEAqShAl6SodrGhmYZ4Z","Artist","spotify:artist:31W5EY0aAly4Qieq6OFu6I","A Boogie Wit da Hoodie","2016-09-16","https://i.scdn.co/image/ab67616d0000b273f2baf6d743ae26f97777f026","1","3","128156","https://p.scdn.co/mp3-preview/45655624341656d3375dbed1ea1b1546d59388f5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USAT21602047","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-09T13:52:02Z"
"spotify:track:50MnkbXzJ2TTU5nOyZtbsB","SAY THAT","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm, spotify:artist:1pPmIToKXyGdsCF6LmqLmI","Sheff G, Rich The Kid","spotify:album:4X8Ups0dQHxxnEdE4KP6FJ","Just 4 Yall","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","2020-07-17","https://i.scdn.co/image/ab67616d0000b27391c7ea899cc7235bae5db657","1","2","146905","https://p.scdn.co/mp3-preview/2c617a8f0bfbeb45182c2cb3c9eb69927794b383?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USUYG1323618","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-09T14:39:05Z"
"spotify:track:5NQEUJEwsroV07IdqnARKx","Baddie Betty Boop","spotify:artist:6EPlBSH2RSiettczlz7ihV, spotify:artist:14CHVeJGrR5xgUGQFV5BVM","Sleepy Hallow, Fivio Foreign","spotify:album:3P7EIeXmzJQNT1xs4Q6Xzd","Sleepy Hallow Presents: Sleepy For President","spotify:artist:6EPlBSH2RSiettczlz7ihV","Sleepy Hallow","2020-06-05","https://i.scdn.co/image/ab67616d0000b273a5002e8af5089baebb3b7d5a","1","6","141970","https://p.scdn.co/mp3-preview/50eb2c54f8bd22e21d8b0670534683e0cfe2fdcd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USUYG1315736","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-09T15:12:37Z"
"spotify:track:3T3SeUjR8NhTzSE3NSDxkK","Move Like a Boss (feat. Young M.A)","spotify:artist:14CHVeJGrR5xgUGQFV5BVM, spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9","Fivio Foreign, Young M.A","spotify:album:5sYO0qm9aoDF76AkcmG9Ez","Move Like a Boss (feat. Young M.A)","spotify:artist:14CHVeJGrR5xgUGQFV5BVM","Fivio Foreign","2020-06-19","https://i.scdn.co/image/ab67616d0000b2739a3327bd9cf5c77ecdda6a68","1","1","175774","https://p.scdn.co/mp3-preview/2ea304dd3deaea64b4288c1d17af8e592b647faa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","USSM12003701","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-09T18:35:55Z"
"spotify:track:0vcvyqKx2OlCRTN9E5IbCC","MAKE IT HAPPEN","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm, spotify:artist:6EPlBSH2RSiettczlz7ihV","Sheff G, Sleepy Hallow","spotify:album:4X8Ups0dQHxxnEdE4KP6FJ","Just 4 Yall","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","2020-07-17","https://i.scdn.co/image/ab67616d0000b27391c7ea899cc7235bae5db657","1","4","133025","https://p.scdn.co/mp3-preview/b01579b983b976100c2a848277020b429c8aba36?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USUYG1323620","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-12T14:02:32Z"
"spotify:track:7y3WyQWwAbESg8UnHjiDiY","Pressure","spotify:artist:2S2mt1DiA4QKdKvtqwxrbB","Jackboy","spotify:album:7aSvzMOJt5Y2NvL0I1u2g0","Pressure","spotify:artist:2S2mt1DiA4QKdKvtqwxrbB","Jackboy","2020-04-15","https://i.scdn.co/image/ab67616d0000b273205e3c48a88d81ea7487b61a","1","1","208750","https://p.scdn.co/mp3-preview/710d1b31ef0e8c8ff97a2ce63d4407484deee5b9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","20","USUYG1305013","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-13T19:24:59Z"
"spotify:track:3nTvuof0kjLhStd8D44haD","Exposing Me","spotify:artist:4FeLiFUPdxVfFo8oOfA4BH, spotify:artist:3DDlyCYQLZS5OGVJ2gCK0c","Rah Swish, Curly Savv","spotify:album:10Fn6H04vzPZTkRTdnidDr","Exposing Me","spotify:artist:4FeLiFUPdxVfFo8oOfA4BH","Rah Swish","2019-03-12","https://i.scdn.co/image/ab67616d0000b273229cd8c1d04c28cd063cd30a","1","1","149681","https://p.scdn.co/mp3-preview/a49957b35a05b44d79b44d7d0f0c76e64c292eaf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QMGR31925860","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-09-06T14:45:52Z"
"spotify:track:6pZpTjT8RwbIpiYGmcWzA8","9er Ting","spotify:artist:51xvY3ND0pMakkwfNJa3AN, spotify:artist:3iAhNz3e31lBuXYOsqGsf3","Kay-O, Unknown T","spotify:album:29WubLtXUzpQwbQoFRcFOE","This Sh#ts Ments","spotify:artist:51xvY3ND0pMakkwfNJa3AN","Kay-O","2018-10-26","https://i.scdn.co/image/ab67616d0000b2734587c4d8d4a7414956110a32","1","2","210450","","true","35","GBMA21815700","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-09-27T23:03:08Z"
"spotify:track:1sULdzB6vSo8XtJKNJG67w","7.62","spotify:artist:5Berubt6ysOy2LCMyqhmXP","YFN Lucci","spotify:album:3dnz5txK0bNcnlcDnvjTvy","HIStory","spotify:artist:5Berubt6ysOy2LCMyqhmXP","YFN Lucci","2019-12-13","https://i.scdn.co/image/ab67616d0000b27314ce0f2f1f1909d681664388","1","1","172448","https://p.scdn.co/mp3-preview/ae01d4efbd81386d8f81bdfc6d24b41ef96e2eef?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USWB11903295","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-09-30T20:07:38Z"
"spotify:track:5cS9jJbwirKrdDIbbAExUz","About the Money (feat. Young Thug)","spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:50co4Is1HCEo8bhOyUWKpn","T.I., Young Thug","spotify:album:5S39sWIHkhd8jxdUelQxXF","Paperwork (Deluxe Clean)","spotify:artist:4OBJLual30L7gRl5UkeRcT","T.I.","2014-10-20","https://i.scdn.co/image/ab67616d0000b2730547d76347190f6b547d8feb","1","3","269640","https://p.scdn.co/mp3-preview/13bc27d5c304adbaacae09cbe19b930ddc918ae9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USQX91401204","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-03T21:10:14Z"
"spotify:track:3mTpegrOwRn0oJjv4TSbEE","Can't Get Enough","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:2iojnBLj0qIMiKPvVhLnsH","J. Cole, Trey Songz","spotify:album:0fhmJYVhW0e4i33pCLPA5i","Cole World: The Sideline Story","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2011-09-27","https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc","1","3","225960","","false","69","USQX91101158","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-10-05T15:28:44Z"
