"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5TNX6rJ91T8PdEt94X50Y9","One Hundred Sleepless Nights","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","10","221840","","false","62","US5261216610","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:12:34Z"
"spotify:track:54MXF9I8s3DuiQo3g0gZ5k","A Match Into Water","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","3","212546","","true","72","US5261216603","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:12:51Z"
"spotify:track:1IT0WQk5J8NsaeII8ktdlZ","King For A Day","spotify:artist:4iJLPqClelZOBCBifm8Fzv, spotify:artist:3M9XAM57a4qFz3v6Lq27t2","Pierce The Veil, Kellin Quinn","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","4","236293","","true","76","US5261216604","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:12:56Z"
"spotify:track:23UoI3jlFiWdo5jadUYo69","Bulls In The Bronx","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","5","267866","","false","69","US5261216605","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:13:00Z"
"spotify:track:2SYMnBpx7zyhSDPQwoOlFO","Props & Mayhem","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","6","217853","","false","59","US5261216606","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:13:06Z"
"spotify:track:7bUFAdnKK8CxEWWyzdopo0","Tangled In The Great Escape","spotify:artist:4iJLPqClelZOBCBifm8Fzv, spotify:artist:56ayAfQ4HSdYDw35Fhdigf","Pierce The Veil, Jason Butler","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","7","356893","","false","53","US5261216607","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:13:12Z"
"spotify:track:5FyYyTIwKv4JWRPfLZ2TOS","The First Punch","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","9","205933","","true","56","US5261216609","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:13:17Z"
"spotify:track:2ag0hixCwLjj9Gi5Z44hbO","Stained Glass Eyes And Colorful Tears","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","11","218560","","false","55","US5261216611","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:13:26Z"
"spotify:track:5u2FOoFhp495GIj5BJC77J","Hold On Till May","spotify:artist:4iJLPqClelZOBCBifm8Fzv, spotify:artist:7lbX2TQTHawmdlhNuXDzHs","Pierce The Veil, Lindsey Stamey","spotify:album:661Hz0qJK8WIp7vAWsqKvk","Collide With The Sky","spotify:artist:4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","2012-07-17","https://i.scdn.co/image/ab67616d0000b273077cac00c2d9075e6f742570","1","12","278586","","false","65","US5261216612","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:13:32Z"
"spotify:track:2WWP0IPX9xFjAMraNHX390","Twin Skeleton's (Hotel In NYC)","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","spotify:album:022DrG7Wp2PSCwzuD0bSzT","American Beauty/American Psycho","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","2015-01-16","https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b","1","11","220413","","false","51","USUM71417739","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:18:21Z"
