"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5GKwq4sO5ZHKuWaDmdwMQc","Bad Boy","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","spotify:album:0OkJThJls8FO1lutMzMDJ0","The Perfect Red Velvet - The 2nd Album Repackage","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","2018-01-29","https://i.scdn.co/image/ab67616d0000b273b64001fa6292caefc7605550","1","1","210817","https://p.scdn.co/mp3-preview/1c176830d3f98e47398e19e21b784a58c66e6903?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","KRA301800049","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:01:21Z"
"spotify:track:5dTHtzHFPyi8TlTtzoz1J9","Helena","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:3DuiGV3J09SUhvp8gqNx8h","Three Cheers for Sweet Revenge","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2004-06-08","https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43","1","1","204733","https://p.scdn.co/mp3-preview/647498327cb13c79d81b76492d63cb71be579eac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USRE10400656","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:02:16Z"
"spotify:track:7lRlq939cDG4SzWOF4VAnd","I'm Not Okay (I Promise)","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:3DuiGV3J09SUhvp8gqNx8h","Three Cheers for Sweet Revenge","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2004-06-08","https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43","1","5","186480","https://p.scdn.co/mp3-preview/6c81f58d2b451d404fd885cb2dd1d88ef04db4ff?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USRE10400660","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:02:22Z"
"spotify:track:4yuKw6fLTA4frhSzkSRXMf","Wick Flow, Pt. 2","spotify:artist:1i6xZOK7RLo0KpkjrINgrA, spotify:artist:2SyMN1PdSuQpZgrYXrkai1","Mene Gene, Bandmanrill","spotify:album:0tJqrBVbZXhAwBQ52XTGpl","Suave Season","spotify:artist:1i6xZOK7RLo0KpkjrINgrA","Mene Gene","2021-06-04","https://i.scdn.co/image/ab67616d0000b273f6654e2064cf57ce88ddc835","1","7","109753","https://p.scdn.co/mp3-preview/6e057c5d715b5295d5af62ceebe27bc97115287c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZHNA2150614","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:02:56Z"
"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","Good Days","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","spotify:album:781cKhbTPwLnPmo9BALQl7","Good Days","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2020-12-25","https://i.scdn.co/image/ab67616d0000b2733097b1375ab17ae5bf302a0a","1","1","279204","https://p.scdn.co/mp3-preview/ddda59aa9a028820fc0fb6ff05ae463924843191?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USRC12004189","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:03Z"
"spotify:track:46mPWQpvSFkXrr5nWoWW74","Our Lady of Sorrows","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:3VSl97ITIbXoFQvx2DQ605","I Brought You My Bullets, You Brought Me Your Love","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2002","https://i.scdn.co/image/ab67616d0000b2732e55bc288d7e0888027e22b7","1","5","125626","https://p.scdn.co/mp3-preview/7376967e7c1c395bc1bfbba324291ceadd91cb9f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","US5660602205","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:09Z"
"spotify:track:5gNVTfD1L6QrPgOf0wFo0q","Honey, This Mirror Isn't Big Enough for the Two of Us","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:3VSl97ITIbXoFQvx2DQ605","I Brought You My Bullets, You Brought Me Your Love","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2002","https://i.scdn.co/image/ab67616d0000b2732e55bc288d7e0888027e22b7","1","2","231096","https://p.scdn.co/mp3-preview/3e3f0b9f43c1a671b6d2bdcbd2267770b3396c4b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","US5660602202","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:12Z"
"spotify:track:4204hwPYuToiuSunPFUoML","True Love (feat. Tay Iwar & Projexx)","spotify:artist:3tVQdUvClmAT7URs9V3rsp, spotify:artist:0iqznAW9pzZ7KOjx8aCMWo, spotify:artist:2DFzMI8SSWPYBBSxVF7b2N","Wizkid, Tay Iwar, Projexx","spotify:album:6HpMdN52TfJAwVbmkrFeBN","Made In Lagos","spotify:artist:3tVQdUvClmAT7URs9V3rsp","Wizkid","2020-10-29","https://i.scdn.co/image/ab67616d0000b27390e89e3afc4441bf36720a73","1","9","247333","https://p.scdn.co/mp3-preview/ec4f58db187f5c52360a4365c4876a3cade4e94a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USRC12003057","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:31Z"
"spotify:track:1TUkEXQrskATO9SoB4QMUN","Amusement Park","spotify:artist:4ufh0WuMZh6y4Dmdnklvdl","BAEKHYUN","spotify:album:1azcqabc4kDgRNMWFA02wZ","Amusement Park","spotify:artist:4ufh0WuMZh6y4Dmdnklvdl","BAEKHYUN","2020-12-21","https://i.scdn.co/image/ab67616d0000b2739c7eb20dfbb2150f55c9debd","1","1","256693","https://p.scdn.co/mp3-preview/2c68cea8d74c7a45ddc3a485c9ab464b1b172c5e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","KRA302000630","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:42Z"
"spotify:track:47No93LxERvV6MtOAmQzHS","Ignorance","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:27UqZoE1kV6sIV6uQcI28A","Brand New Eyes","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2009-09-28","https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6","1","2","218626","https://p.scdn.co/mp3-preview/87faa996ad4d7c39d9f939811a3186c36c5d9deb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USAT20902050","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:04:34Z"
