"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1ndZ37FOUNqW7PNWYJvPYk","Sipping My life (Bonus Track)","spotify:artist:4mbvd7ZJ2goftjy1L33LiB","John Park","spotify:album:3RlXW94RoRIrAOLMGxUUTg","INNER CHILD","spotify:artist:4mbvd7ZJ2goftjy1L33LiB","John Park","2013-07-03","https://i.scdn.co/image/ab67616d0000b273fb80f1fecb344b516a6094e2","1","11","226186","https://p.scdn.co/mp3-preview/7b1da67c2e7e81bae044a5788a70992ced96ef25?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","KRA381204746","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2019-08-08T16:07:08Z"
"spotify:track:1pHyMdmKAp494PDSZhJHvR","Way Back Home (feat. Ty Dolla $ign)","spotify:artist:0huGjMyP507tBCARyzSkrv, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Cordae, Ty Dolla $ign","spotify:album:6Pb7PMZtW0fuEM1lCGvCDu","The Lost Boy","spotify:artist:0huGjMyP507tBCARyzSkrv","Cordae","2019-07-26","https://i.scdn.co/image/ab67616d0000b273e6d6d392a66a7f9172fe57c8","1","9","199116","https://p.scdn.co/mp3-preview/d2983fa7fbc7605cd74170527131bbd1cc8670e3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USAT21903975","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2019-08-30T12:47:30Z"
"spotify:track:0At2qAoaVjIwWNAqrscXli","Boo'd Up","spotify:artist:7HkdQ0gt53LP4zmHsL0nap","Ella Mai","spotify:album:3o09FMrUQ5TVBUYb6msCMi","READY","spotify:artist:7HkdQ0gt53LP4zmHsL0nap","Ella Mai","2017-02-22","https://i.scdn.co/image/ab67616d0000b2731067b9877d6435ae9ecb26ac","1","1","256063","","false","66","USUM71700987","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2019-09-02T17:02:37Z"
"spotify:track:2ZA4uMlSZjaoWGFqP1tsLI","Ordinary People","spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","John Legend","spotify:album:4W6kVnBPgcW8zDYXbRHh2J","Get Lifted","spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","John Legend","2005-12-06","https://i.scdn.co/image/ab67616d0000b27330fd5c0c49d9c1913e7eb38b","1","8","281466","https://p.scdn.co/mp3-preview/ef282a5100c46d91be9ac966b17bdfaa695d3e38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USSM10411915","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2019-09-08T11:34:11Z"
"spotify:track:4s5ctbQSdw859e9ozID4Hb","떠나간다","spotify:artist:1zVCbVIEKtjg4tRWqwixoY","Hwaii","spotify:album:4DxK41XWj7ExCwvExlywjB","티켓 두장 주세요","spotify:artist:1zVCbVIEKtjg4tRWqwixoY","Hwaii","2011-08-17","https://i.scdn.co/image/ab67616d0000b273b9ba8cadc8e36a145ea77248","1","8","211748","https://p.scdn.co/mp3-preview/234ffc7576db3bdd4ec52872720f4f2c47498ff6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USA371553358","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2019-09-29T00:29:09Z"
"spotify:track:5k3PHaDB6pKVbULXaQcj9Y","1 Missed Call (feat. DEAN & TABBER)","spotify:artist:3Aum3IcJEKuGsWVPBZnvyU, spotify:artist:3eCd0TZrBPm2n9cDG6yWfF, spotify:artist:4CYjITN8Au3K5CWFeex7fU","ROMderful, DEAN, Tabber","spotify:album:0kYqF9RnizQlTrVpIrRmac","Press L To Continue","spotify:artist:3Aum3IcJEKuGsWVPBZnvyU","ROMderful","2019-04-23","https://i.scdn.co/image/ab67616d0000b273c8dc9bead86ca205cbf9f925","1","8","181000","https://p.scdn.co/mp3-preview/4cca706241a4e74fffcc499c14a11e56c8a7a591?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","USQX91900403","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2019-12-18T02:40:01Z"
"spotify:track:5QTdOvIF2ehBMZpSIIGzIo","Honey","spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","Kehlani","spotify:album:2D37uNhXgherfImusGBKTx","Honey","spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","Kehlani","2017-10-06","https://i.scdn.co/image/ab67616d0000b2739b64833815a10221d0e02b69","1","1","199209","https://p.scdn.co/mp3-preview/4c89a3f16a3f51f99bdd16de2ed682a76a67345d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USAT21704208","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-03-19T00:44:54Z"
"spotify:track:5Anh8jULgeUgciLHCR25Mk","Like A Star","spotify:artist:29WzbAQtDnBJF09es0uddn","Corinne Bailey Rae","spotify:album:141Mp3P2VKHQMhtkW1DyQg","Corinne Bailey Rae","spotify:artist:29WzbAQtDnBJF09es0uddn","Corinne Bailey Rae","2006-01-01","https://i.scdn.co/image/ab67616d0000b2731ec9b096319afbcc2dca6879","1","1","243213","","false","61","GBAYE0501496","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-05-09T23:08:15Z"
"spotify:track:0PkpRtJqrwuXhbdtJuQm7E","Photograph","spotify:artist:0dTj3SqwE8kPnCzyzvYzhT","offonoff","spotify:album:4crHesv3PHfci2PBJ6m9sj","boy.","spotify:artist:0dTj3SqwE8kPnCzyzvYzhT","offonoff","2017-07-24","https://i.scdn.co/image/ab67616d0000b273d8ab8d3ddd6b3f1dff0ffb88","1","6","239002","https://p.scdn.co/mp3-preview/fae4d2114ef383a954343e5aab9f60a64da7c1b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","KRA401600245","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-05-10T00:05:55Z"
"spotify:track:4FgHURAh8kHbMCQJJ37Etc","Brandy","spotify:artist:38h03gA85YYPeDPd9ER9rT","The O'Jays","spotify:album:6MKxTNGK8IDA6bExrdOyX4","So Full Of Love","spotify:artist:38h03gA85YYPeDPd9ER9rT","The O'Jays","1978-10-29","https://i.scdn.co/image/ab67616d0000b2737b2f767a6c6cecb1dfe1ff33","1","5","251746","https://p.scdn.co/mp3-preview/3a6ab8fc6d28439918e0880ae838a1da863c5c4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USSM17801266","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-06-03T21:18:29Z"
"spotify:track:5h5BrNPFvc4IXfCgnZJ2lT","Tyrone - Extended Version","spotify:artist:7IfculRW2WXyzNQ8djX8WX","Erykah Badu","spotify:album:7Cg83CbNY30zxin7u5zwSX","Live","spotify:artist:7IfculRW2WXyzNQ8djX8WX","Erykah Badu","1997-11-18","https://i.scdn.co/image/ab67616d0000b273e0ea9746f6d9b5132f2f4e2a","1","14","345360","","true","47","USUR19700443","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-06-07T16:26:35Z"
"spotify:track:7eoNNyyusSxTQeCtWMWdr0","Get On The Good Foot","spotify:artist:7GaxyUddsPok8BuhxN6OUW","James Brown","spotify:album:6MjOv3BeIjmht2ymtRih3s","20 All-Time Greatest Hits!","spotify:artist:7GaxyUddsPok8BuhxN6OUW","James Brown","1991","https://i.scdn.co/image/ab67616d0000b27312b16cbb525e11bcbfd50d82","1","13","214933","","false","0","USWWW0128622","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-06-25T23:25:55Z"
"spotify:track:2CO1B7lyEs3lf19hM5gn6x","Foolsong","spotify:artist:4iMO20EPodreIaEl8qW66y","Still Woozy","spotify:album:4PeU1vYLxDKGzU3641YmFI","Lately EP","spotify:artist:4iMO20EPodreIaEl8qW66y","Still Woozy","2019-05-03","https://i.scdn.co/image/ab67616d0000b273dfe0edd0bc3902eb0b0e81b5","1","4","173166","","true","49","SE5VF1903342","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-07-29T19:15:48Z"
"spotify:track:042pmCix7CPth3l3X28jl1","Here and Now","spotify:artist:19y5MFBH7gohEdGwKM7QsP","Luther Vandross","spotify:album:5rrSO0mgkVmZF1qjPn0TKD","The Best of Luther Vandross The Best of Love","spotify:artist:19y5MFBH7gohEdGwKM7QsP","Luther Vandross","1989","https://i.scdn.co/image/ab67616d0000b273178e9088419cf052a8ebce29","2","10","323000","https://p.scdn.co/mp3-preview/58719d34541f8e1f56dcc2ace1dde275681c8023?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USSM18800185","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-03T12:34:40Z"
"spotify:track:0Uyh92tLyb9JawG8lmWCzJ","Differences","spotify:artist:7r8RF1tN2A4CiGEplkp1oP","Ginuwine","spotify:album:5IZeegMeRHlyKE6LKrVuYt","The Life","spotify:artist:7r8RF1tN2A4CiGEplkp1oP","Ginuwine","2001-04-03","https://i.scdn.co/image/ab67616d0000b273a7a72fa27131a7aa9048e738","1","4","265533","https://p.scdn.co/mp3-preview/315004b74f73d6087fa08da2c91e1cd83e847157?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USSM10102379","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-09T15:14:55Z"
"spotify:track:12AZFn9F5h9tlxMEbdZEwm","247 (Feat. Zion.T, Crush, DEAN)","spotify:artist:6zTIxEXFWjoNu2VXauDITb, spotify:artist:6aLdhHUqgdKE86xbtNmY8g, spotify:artist:3eCd0TZrBPm2n9cDG6yWfF, spotify:artist:5HenzRvMtSrgtvU16XAoby","Junggigo, Crush, DEAN, Zion.T","spotify:album:2gh1gOiK2s2qhcjntDeVwD","ACROSS THE UNIVERSE","spotify:artist:6zTIxEXFWjoNu2VXauDITb","Junggigo","2017-04-20","https://i.scdn.co/image/ab67616d0000b273f00c2db1233632cf0736e531","1","4","217818","https://p.scdn.co/mp3-preview/3479ca93c15cdcebb7924f031c4d8fe1b928000f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","KRA381700851","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-09T18:32:47Z"
"spotify:track:4OkiWfrZKmmVoILXk8JEtl","In The Morning","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:3TVXtAsR1Inumwj472S9r4","J. Cole, Drake","spotify:album:0fhmJYVhW0e4i33pCLPA5i","Cole World: The Sideline Story","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2011-09-27","https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc","1","9","234386","","false","66","USQX91100167","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2020-08-12T13:47:30Z"
