"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3gsCAGsWr6pUm1Vy7CPPob","Killing Me Softly With His Song","spotify:artist:0W498bDDNlJIrYMKXdpLHA","Roberta Flack","spotify:album:4GxrvKiysSiDU1HHifh1PA","Killing Me Softly","spotify:artist:0W498bDDNlJIrYMKXdpLHA","Roberta Flack","1973-01-01","https://i.scdn.co/image/ab67616d0000b2737ff730d1580c27bc461d0ccf","1","1","286920","https://p.scdn.co/mp3-preview/86f729251aeaa50bbbb8c022de6861091c0cb180?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USAT29901394","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:08:52Z"
"spotify:track:40xhyfAPDoMtv494MfPevP","XO","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:2UJwKSBUz6rtW4QLK74kQu","BEYONCÉ [Platinum Edition]","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2014-11-24","https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3","1","10","215946","https://p.scdn.co/mp3-preview/c6870b0f8c0f163164a1a906e987818248fb2884?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USSM11307807","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:09:27Z"
"spotify:track:1yjY7rpaAQvKwpdUliHx0d","Still into You","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:4sgYpkIASM1jVlNC8Wp9oF","Paramore","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2013-04-05","https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35","1","9","216013","https://p.scdn.co/mp3-preview/4abdea56e053fe7d0f4f4e446b43d404b28edf69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USAT21300012","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:10:04Z"
"spotify:track:5hgnY0mVcVetszbb85qeDg","Partition","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:2UJwKSBUz6rtW4QLK74kQu","BEYONCÉ [Platinum Edition]","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2014-11-24","https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3","1","6","319466","https://p.scdn.co/mp3-preview/c0ad9df628580f6f426a2a81b45227c1dbe800bb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USSM11307803","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:21:12Z"
"spotify:track:0TAmnCzOtqRfvA38DDLTjj","Little Things","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:2sWX3HYnZjPZ9MrH6MFsBt","Take Me Home (Expanded Edition)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-11-12","https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf","1","3","219040","https://p.scdn.co/mp3-preview/a36b78f428ddfffc060b7363bbbcccc1b49a355f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBHMU1200361","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:29:49Z"
"spotify:track:4My8w8AA1JpG6E5SiAPvJL","Kiss You","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:2sWX3HYnZjPZ9MrH6MFsBt","Take Me Home (Expanded Edition)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-11-12","https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf","1","2","182866","https://p.scdn.co/mp3-preview/e57752b7147ba7a7b3c6d21d185599b695999737?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBHMU1200214","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:30:01Z"
"spotify:track:4fa1TicRIFloaEVUubYfTV","Heart Attack","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:2sWX3HYnZjPZ9MrH6MFsBt","Take Me Home (Expanded Edition)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-11-12","https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf","1","6","176120","https://p.scdn.co/mp3-preview/bbe4d892ee8f45210d2e0f72a635e2378ca28f65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBHMU1200364","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:30:17Z"
"spotify:track:4GF00uRxC4ECrxNEbnapqf","Rock Me","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:2sWX3HYnZjPZ9MrH6MFsBt","Take Me Home (Expanded Edition)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-11-12","https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf","1","7","200266","https://p.scdn.co/mp3-preview/420355d84f46b8369f67926baf14897469ff4ee7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBHMU1200363","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:30:38Z"
"spotify:track:6M31fPFCYB8Job3MCjjrDV","They Don't Know About Us","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:2sWX3HYnZjPZ9MrH6MFsBt","Take Me Home (Expanded Edition)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-11-12","https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf","1","12","200400","https://p.scdn.co/mp3-preview/cadd5802c1669f398ff3a341047cefc671f126ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBHMU1200368","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:30:44Z"
"spotify:track:7gY8FAYu5zuOzmPBlOec3L","Magic","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:2sWX3HYnZjPZ9MrH6MFsBt","Take Me Home (Expanded Edition)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-11-12","https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf","1","19","184000","https://p.scdn.co/mp3-preview/3bb3f3d179be00722c8ce9bb2a36ce4e5d03de70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBHMU1200369","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:30:50Z"
"spotify:track:5MsZIaCYY6Tsdph0LiB0hE","Alone Together","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","spotify:album:0EVJX4RlYKuApsAN5CaDa3","Save Rock And Roll","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","2013-04-12","https://i.scdn.co/image/ab67616d0000b27360c84f44c080824ce336e1a1","1","3","203413","","false","58","USUM71302625","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:38:01Z"
"spotify:track:3pzBD8BVdrv7VJ7glRYshl","Bizet: Carmen, WD 31, Act 1: Habanera. ""L'amour est un oiseau rebelle"" (Carmen, Chœur)","spotify:artist:2D7RkvtKKb6E5UmbjQM1Jd, spotify:artist:2fzmIYnCPAZ9LeJFpYcHob, spotify:artist:5pLMWE1tVs9C7F9Qqauo44, spotify:artist:3M6UtjNuBdRuHaxcWH3EM3, spotify:artist:75ehLoOSz7elHefmAk5QWa","Georges Bizet, Michel Plasson, Angela Gheorghiu, Les Éléments, Orchestre National Du Capitole De Toulouse","spotify:album:249X9ZjhWATM2KlkcCh9pt","Bizet: Carmen","spotify:artist:2D7RkvtKKb6E5UmbjQM1Jd, spotify:artist:2AyySZZK01JT6ZSYZ2CWgf, spotify:artist:5pLMWE1tVs9C7F9Qqauo44, spotify:artist:6pxEWWaFpWFJGEZK6dOzsF, spotify:artist:3a9zumn47V7OsgQNvB2Ndv, spotify:artist:2fzmIYnCPAZ9LeJFpYcHob, spotify:artist:75ehLoOSz7elHefmAk5QWa","Georges Bizet, Roberto Alagna, Angela Gheorghiu, Thomas Hampson, Inva Mula, Michel Plasson, Orchestre National Du Capitole De Toulouse","2003-02-25","https://i.scdn.co/image/ab67616d0000b27382dc6ee7fedcabb2e55a67fb","1","11","275466","https://p.scdn.co/mp3-preview/20e33fc6a9b51acc8f0b89d4fb1a133c93b7a7de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBAYC0203220","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:49:27Z"
"spotify:track:0yacFoupTf2z0Hk5QDFPGn","Turkish March","spotify:artist:4NJhFmfw43RLBLjQvxDuRS, spotify:artist:0PhAoxJ5J8PZFVkMrfnDUt","Wolfgang Amadeus Mozart, Boris Apostolov","spotify:album:51FA28DH5MRuQe5rGxPoRH","Classical Piano for Children","spotify:artist:0PhAoxJ5J8PZFVkMrfnDUt","Boris Apostolov","2021-05-02","https://i.scdn.co/image/ab67616d0000b2739c4763ce863921fa9fc5b24e","1","4","196000","https://p.scdn.co/mp3-preview/170d56ad2377182fa95247593d453943336d2cf3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QZES72195115","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:49:43Z"
"spotify:track:51xHvAUYQfhY29GcGlBM0n","Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro","spotify:artist:4NJhFmfw43RLBLjQvxDuRS, spotify:artist:1YZhNFBxkEB5UKTgMDvot4","Wolfgang Amadeus Mozart, Lang Lang","spotify:album:1XORY4rQNhqkZxTze6Px90","Piano Book (Deluxe Edition)","spotify:artist:1YZhNFBxkEB5UKTgMDvot4, spotify:artist:5aIqB5nVVvmFsvSdExz408, spotify:artist:2wOqMjp9TyABvtHdOSOTUS, spotify:artist:1Uff91EOsvd99rtAupatMP, spotify:artist:7y97mc3bZRFXzT2szRM4L4, spotify:artist:4NJhFmfw43RLBLjQvxDuRS","Lang Lang, Johann Sebastian Bach, Ludwig van Beethoven, Claude Debussy, Frédéric Chopin, Wolfgang Amadeus Mozart","2019-03-29","https://i.scdn.co/image/ab67616d0000b273bf4b533ee6e9634a6fcd8882","1","8","294466","","false","56","DEN961801870","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:49:54Z"
"spotify:track:3gbBpTdY8lnQwqxNCcf795","Pompeii","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","spotify:album:64fQ94AVziavTPdnkCS6Nj","Bad Blood","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","2013-01-01","https://i.scdn.co/image/ab67616d0000b273258225089decfb3d5c3718d3","1","1","214147","","false","71","GBAAA1200795","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:56:54Z"
"spotify:track:5T7ZFtCcOgkpjxcuaeZbw0","Best Song Ever","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:7p1fX8aUySrBdx4WSYspOu","Midnight Memories (Deluxe)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2013-11-25","https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1","1","1","200106","https://p.scdn.co/mp3-preview/cc52a4aa531cd779609c29f2759638a34160c361?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","GBHMU1300102","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:57:31Z"
"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","spotify:album:4xkM0BwLM9H2IUcbYzpcBI","I Love You.","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","2013-04-19","https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921","1","4","240400","https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","90","USSM11300080","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T05:02:18Z"
"spotify:track:64Nbnw22f8adeMuLd1nSBD","Bad (feat. Tiara Thomas)","spotify:artist:67nwj3Y5sZQLl72VNUHEYE, spotify:artist:69FykkhiqpzqeSNYRxc8BI","Wale, Tiara Thomas","spotify:album:06oKL6rtXNlQxlPyZQeb1i","Bad (feat. Tiara Thomas)","spotify:artist:67nwj3Y5sZQLl72VNUHEYE","Wale","2013-02-05","https://i.scdn.co/image/ab67616d0000b273a7386c1d83e8b23a7dbd1987","1","1","255693","https://p.scdn.co/mp3-preview/8dbb2fccbf4abf1af83bd4a1086c4cb0ce53d58f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","USAT21300143","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T05:06:23Z"
