"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6z1kLsntE7FuzKZHZWrXYN","instagram","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","spotify:album:1wW2yfORAbOEfn2Et1q687","instagram","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","2017-12-26","https://i.scdn.co/image/ab67616d0000b2734ee9dc60013d5648d0f23bcc","1","1","255728","","false","62","KRUM71700353","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:38I0ugGr8s3YXFEtlRg9AX","メイキング","spotify:artist:35AeYLIKrorZDAxsb40vVZ","LUCKLIFE","spotify:album:1W2h9nRxAdFayjF9gkB2nu","変わらない空","spotify:artist:35AeYLIKrorZDAxsb40vVZ","LUCKLIFE","2015-08-05","https://i.scdn.co/image/ab67616d0000b2733e03ab562ed5f52faa66aa40","1","2","200093","https://p.scdn.co/mp3-preview/fbb83cc19a9f51defcac583d4fb0365633c28b29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JPZ921506045","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:0jnUqXkSxqe8hLkPVfzIjz","Bom","spotify:artist:4k5fFEYgkWYrYvtOK3zVBl","BOL4","spotify:album:4pR0eatWzDISWS8LHv5dzZ","Puberty BookⅠ Bom","spotify:artist:4k5fFEYgkWYrYvtOK3zVBl","BOL4","2019-04-02","https://i.scdn.co/image/ab67616d0000b2731c37b480eaeeb8f58fbbd685","1","2","217044","https://p.scdn.co/mp3-preview/4d67a4a0e4972262371c9a1c48f6ae4b6a5b583e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA381901473","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:1dA1tlzwcJ3YDYsSul1m06","Jenga (feat. Gaeko)","spotify:artist:5dCvSnVduaFleCnyy98JMo, spotify:artist:0tkHE1pQ5ZCgQb8WZ0ba79","HEIZE, Gaeko","spotify:album:5Fs2dlwUz1zkNcUPu6KaKF","Wish & Wind","spotify:artist:5dCvSnVduaFleCnyy98JMo","HEIZE","2018-03-08","https://i.scdn.co/image/ab67616d0000b273e5b72a052cd11134380eeb8a","1","1","210158","https://p.scdn.co/mp3-preview/a8b6a5d562af9b7163eca3b3e65fd330fcf7b03b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","KRA491800172","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:4hRA2rCPaCOpoEIq5qXaBz","Inferiority Complex","spotify:artist:0hT0UrjmzkLJouAT52ck6j, spotify:artist:4MLK9Hhz7UhxAzU2awoLxk","Park Kyung, EUNHA","spotify:album:0WkXveHN5p6Md6ouIFJzBS","Inferiority Complex","spotify:artist:0hT0UrjmzkLJouAT52ck6j","Park Kyung","2016-05-25","https://i.scdn.co/image/ab67616d0000b27324e3a833a37b6904e5e26e8a","1","1","204376","https://p.scdn.co/mp3-preview/0d13a2750c7afc78b986cbaedec93b561039cd2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","KRC491600010","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:4as4XEOR03oGm1STUKl6pa","BBIBBI","spotify:artist:3HqSLMAZ3g3d5poNaI7GOU","IU","spotify:album:4ghBzVOTFoeKPPmyNKjVtI","BBIBBI","spotify:artist:3HqSLMAZ3g3d5poNaI7GOU","IU","2018-10-10","https://i.scdn.co/image/ab67616d0000b273a1d785640d9421ec17ea8fe6","1","1","194426","https://p.scdn.co/mp3-preview/a3d6d43bcd92211fde4a4914264fb51d49a79b31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","KRA381801523","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:6ioaDimY5lmeAl5gBh0imb","Sunshine","spotify:artist:7lXgbtBDcCRbfc5f8FhGUL, spotify:artist:6aLdhHUqgdKE86xbtNmY8g","Hoody, Crush","spotify:album:6kqBCAcmJtniQdJY0F8pr0","Sunshine","spotify:artist:7lXgbtBDcCRbfc5f8FhGUL","Hoody","2018-10-22","https://i.scdn.co/image/ab67616d0000b27308b248c670802ca043333f13","1","1","195943","https://p.scdn.co/mp3-preview/38f3f25c981bb8b37f8301d77fbef3f8d946861d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRC711800043","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:4PRfFyBHZvX4zLpOfWcY4G","只有愛 自由愛","spotify:artist:5C61zjPQvMLYTWgAMRwOX7, spotify:artist:6UFuBOjtgATwiGxApgyy83","Cemelesai, Eleng (林瑋琪)","spotify:album:7f1jYxFZaDmGmeXzQYqr3i","Ti Cemelesai Ata Salasaladj (阿新與他的朋友們)","spotify:artist:5C61zjPQvMLYTWgAMRwOX7","Cemelesai","2018-12-30","https://i.scdn.co/image/ab67616d0000b273392d16fb2bdcd4c45d8cddad","1","3","269482","https://p.scdn.co/mp3-preview/ae510fda127a535859f7e9fb8c28ea67d42f12f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TWEW51800003","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:4hxcpJ1sM0lrhVrqiBIMof","Honey Tea","spotify:artist:50Zu2bK9y5UAtD0jcqk5VX","OOHYO","spotify:album:1KWX0awddaxsi7ySIk5Nq1","Honey Tea","spotify:artist:50Zu2bK9y5UAtD0jcqk5VX","OOHYO","2018-01-02","https://i.scdn.co/image/ab67616d0000b273bf8e019655bbe4c5a4bd1788","1","1","235034","https://p.scdn.co/mp3-preview/6e7bbfc6d0836fc8fdf4633c127b1aba937917a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA381702965","spotify:user:","2019-12-12T19:56:50Z"
"spotify:track:5lLuArl5DPSd0pYVl9KOWD","There He Go","spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","spotify:album:61W2cVhbXDPwHYsLAXYZxI","There He Go","spotify:artist:46SHBwWsqBkxI7EeeBEQG7","Kodak Black","2016-12-23","https://i.scdn.co/image/ab67616d0000b27327a7f858150c9e23157148f5","1","1","196571","https://p.scdn.co/mp3-preview/85c8224b490312db984a57bfd8802e30fce3bb12?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USUYG1124861","spotify:user:","2019-12-12T19:56:50Z"
