"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0yB4jrSwN0bFtFRDR5vyMj","Love Shot","spotify:artist:3cjEqqelV9zb4BYE3qDQ4O","EXO","spotify:album:3r5m8utqRZYJnpep7xxVyq","LOVE SHOT– The 5th Album Repackage","spotify:artist:3cjEqqelV9zb4BYE3qDQ4O","EXO","2018-12-13","https://i.scdn.co/image/ab67616d0000b273f7da7c0f322b7a1c95190d92","1","1","200306","https://p.scdn.co/mp3-preview/6dfba7ccc087143e366681ec4ce175c8cbcaa419?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","KRA301800573","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:00:38Z"
"spotify:track:5n368tNF47S70THlmpaGLf","Rain","spotify:artist:4qRXrzUmdy3p33lgvJEzdv","Paul Kim","spotify:album:0pLInB6G2NXR87Pwi4O3dQ","Rain","spotify:artist:4qRXrzUmdy3p33lgvJEzdv","Paul Kim","2016-06-21","https://i.scdn.co/image/ab67616d0000b273c969073e13156547d08eab3a","1","1","237217","https://p.scdn.co/mp3-preview/e75ff8c564f27dc9d5076b165a92b3d3e8c4affe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","KRNAR1601973","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:25Z"
"spotify:track:4hZShMUML4tIKWvxa2u7Ne","Take It Slow","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","spotify:album:27cBQ5FDqv0xLgiJ7qNpZr","Ice Cream Cake - The 1st Mini Album","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","2015-03-17","https://i.scdn.co/image/ab67616d0000b2733beb8877c3a0cde5be9a139c","1","5","211760","https://p.scdn.co/mp3-preview/1bd52184b374592e8607a81ea007736bafa5f267?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","KRA301500095","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:17:15Z"
"spotify:track:42tFTth2jcF7iSo0RBjfJF","Peek-A-Boo","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","spotify:album:0rvrbZvaDX5S9ZBhwOwFfH","Perfect Velvet - The 2nd Album","spotify:artist:1z4g3DjTBBZKhvAroFlhOM","Red Velvet","2017-11-17","https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769","1","1","189049","https://p.scdn.co/mp3-preview/2cf3de77dcf406efbc29787e03e339416856daf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","KRA301700600","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:17:34Z"
"spotify:track:1pz24zu5H9A0S1a2NKT4F0","SoulMate (feat. IU)","spotify:artist:4XpUIb8uuNlIWVKmgKZXC0, spotify:artist:3HqSLMAZ3g3d5poNaI7GOU","ZICO, IU","spotify:album:0aDnkPxX660ezxCWBcqzVo","SoulMate (feat. IU)","spotify:artist:4XpUIb8uuNlIWVKmgKZXC0","ZICO","2018-07-30","https://i.scdn.co/image/ab67616d0000b2737ac73c439819e81f544cc023","1","1","219390","https://p.scdn.co/mp3-preview/97a733c71f334d8107595382c9d05ac349e6e7ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","KRB461800410","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:19:35Z"
"spotify:local:::Puzzle+-+Roundtable:244","Puzzle - Roundtable","","","","","","","","","0","0","244000","","false","0","","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:25:22Z"
"spotify:track:5SZo3Grs3fmbPsHZzlLB6E","Belong in the Sun","spotify:artist:0jsnWH4QCKcAMpR7vEhh9u, spotify:artist:1aSwrSGBNGMLn9ymttfRkk","¿Téo?, Lido","spotify:album:5NhRAV4V8xcH0Wzj047C1g","¿Téo?","spotify:artist:0jsnWH4QCKcAMpR7vEhh9u","¿Téo?","2018-09-13","https://i.scdn.co/image/ab67616d0000b273c4502e79a78fdc8b5aaa718b","1","8","194000","https://p.scdn.co/mp3-preview/1ede476b2422beaa214674cb4d30dafe086c8800?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","TCADW1816806","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:29:02Z"
"spotify:track:6KGxifBxTKSctCMqZoEI7R","Lady","spotify:artist:0BpbTGO68X4wV2aLBzjnhL","LambC","spotify:album:2E0KVLcgonkLqwXvFIiDdy","Absence 'Side C'","spotify:artist:0BpbTGO68X4wV2aLBzjnhL","LambC","2017-11-16","https://i.scdn.co/image/ab67616d0000b273ac6256c69feef767c4d07d8c","1","1","269680","https://p.scdn.co/mp3-preview/99f69e9be970321dc9829566776fb761eef40af5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRNAR1708582","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:29:18Z"
"spotify:track:22UDw8rSfLbUsaAGTXQ4Z8","American Boy","spotify:artist:5T0MSzX9RC5NA6gAI6irSn, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Estelle, Kanye West","spotify:album:5y4Ikuc4sLtNOpanoKKqwo","Shine","spotify:artist:5T0MSzX9RC5NA6gAI6irSn","Estelle","2008-03-28","https://i.scdn.co/image/ab67616d0000b273b0b30ef77be3523c8018810c","1","3","284733","https://p.scdn.co/mp3-preview/6f51d610e0fcdf1a2452dde184f2c3c1a761885f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","5","USAT20706210","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:32:31Z"
"spotify:track:5hVghJ4KaYES3BFUATCYn0","EARFQUAKE","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","spotify:album:5zi7WsKlIiUXv09tbGLKsE","IGOR","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2019-05-17","https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57","1","2","190066","https://p.scdn.co/mp3-preview/d12bb695962e3e21ad6f737898de806ad970671a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USQX91901111","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:35:05Z"
