"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7LN1f9jAIu7yxBzsLMN7RB","넘어와 (Feat. 백예린)","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF, spotify:artist:6dhfy4ByARPJdPtMyrUYJK","DEAN, Yerin Baek","spotify:album:48ScAfcD1Dy3gMPhjhTzek","Limbo","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","2017-02-17","https://i.scdn.co/image/ab67616d0000b2739a4616cc6ce6c1aa0c265d8d","1","2","266137","","false","47","KRUM71700061","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:6IFpwncCkKrXHyP0RuG9r6","Bonnie & Clyde","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","spotify:album:1MW3txTS49ZGvyLi0fziLU","130 Mood : TRBL","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","2016-03-25","https://i.scdn.co/image/ab67616d0000b27318974569625e8449a5497ef3","1","3","224606","","false","51","KRUM71600035","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:78rZYmaV2Tb2SOyroloZok","Coffee - Reprise Version","spotify:artist:1dOMFM5wDNsENQQW0nl0K8","Urban Zakapa","spotify:album:6czXSOxLLaB5NowmABPTdl","[01]","spotify:artist:1dOMFM5wDNsENQQW0nl0K8","Urban Zakapa","2011-05-17","https://i.scdn.co/image/ab67616d0000b273551907171a49c2a7f428873f","1","2","228910","https://p.scdn.co/mp3-preview/0b0a566a7d77f4b8c748992bdb5fc66cca0a8a90?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA531134002","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:4s5ctbQSdw859e9ozID4Hb","떠나간다","spotify:artist:1zVCbVIEKtjg4tRWqwixoY","Hwaii","spotify:album:4DxK41XWj7ExCwvExlywjB","티켓 두장 주세요","spotify:artist:1zVCbVIEKtjg4tRWqwixoY","Hwaii","2011-08-17","https://i.scdn.co/image/ab67616d0000b273b9ba8cadc8e36a145ea77248","1","8","211748","https://p.scdn.co/mp3-preview/234ffc7576db3bdd4ec52872720f4f2c47498ff6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USA371553358","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:4B1HkmoPxGnIiovU1iy4IL","We Getting Money","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","spotify:album:3Xvvi8uwGnuj9nF7fr2h39","THE UNLUCCY LUCCY KID","spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","2019-09-27","https://i.scdn.co/image/ab67616d0000b2737a3f9e329e52a897736ba6e7","1","7","181508","https://p.scdn.co/mp3-preview/56e8d0f7c698aa484fa6a4b15e7ef03060de85f5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USUYG1273314","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:6z1kLsntE7FuzKZHZWrXYN","instagram","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","spotify:album:1wW2yfORAbOEfn2Et1q687","instagram","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","2017-12-26","https://i.scdn.co/image/ab67616d0000b2734ee9dc60013d5648d0f23bcc","1","1","255728","","false","62","KRUM71700353","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Dior","spotify:artist:0eDvMgVFoNV3TpwtrVCoTj","Pop Smoke","spotify:album:6d1vGZsr6Uy3h9IigBpPAf","Meet The Woo","spotify:artist:0eDvMgVFoNV3TpwtrVCoTj","Pop Smoke","2019-07-26","https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5","1","6","216386","","true","77","USUM71914275","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:6KGxifBxTKSctCMqZoEI7R","Lady","spotify:artist:0BpbTGO68X4wV2aLBzjnhL","LambC","spotify:album:2E0KVLcgonkLqwXvFIiDdy","Absence 'Side C'","spotify:artist:0BpbTGO68X4wV2aLBzjnhL","LambC","2017-11-16","https://i.scdn.co/image/ab67616d0000b273ac6256c69feef767c4d07d8c","1","1","269680","https://p.scdn.co/mp3-preview/99f69e9be970321dc9829566776fb761eef40af5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRNAR1708582","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:1pz24zu5H9A0S1a2NKT4F0","SoulMate (feat. IU)","spotify:artist:4XpUIb8uuNlIWVKmgKZXC0, spotify:artist:3HqSLMAZ3g3d5poNaI7GOU","ZICO, IU","spotify:album:0aDnkPxX660ezxCWBcqzVo","SoulMate (feat. IU)","spotify:artist:4XpUIb8uuNlIWVKmgKZXC0","ZICO","2018-07-30","https://i.scdn.co/image/ab67616d0000b2737ac73c439819e81f544cc023","1","1","219390","https://p.scdn.co/mp3-preview/97a733c71f334d8107595382c9d05ac349e6e7ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","KRB461800410","spotify:user:","2020-11-27T11:49:15Z"
"spotify:track:3uA8SjMyDtwtt0jLPMQbVD","D (Half Moon)","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF, spotify:artist:0tkHE1pQ5ZCgQb8WZ0ba79","DEAN, Gaeko","spotify:album:1MW3txTS49ZGvyLi0fziLU","130 Mood : TRBL","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","2016-03-25","https://i.scdn.co/image/ab67616d0000b27318974569625e8449a5497ef3","1","5","229359","","false","58","KRUM71600036","spotify:user:","2020-11-27T11:49:15Z"
