"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5psEUJWeJU2BiOYyWdjgxZ","New Perspective","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:6Fv4th1zIsXMvXDR5nvoox","Jennifer's Body Music From The Original Motion Picture Soundtrack","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2009-08-21","https://i.scdn.co/image/ab67616d0000b273d536799e5d59ff3f42874aec","1","2","227093","https://p.scdn.co/mp3-preview/5f10d7f5e5a72c2d7e015f7715e006fb8bae19a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USAT20902163","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:01:38Z"
"spotify:track:35KlorpQ6LQVVslvlcu1gN","Lemon","spotify:artist:1snhtMLeb2DYoMOcVbb8iB","Kenshi Yonezu","spotify:album:2W4GAjk0R43JbOTUJCQPCy","Lemon","spotify:artist:1snhtMLeb2DYoMOcVbb8iB","Kenshi Yonezu","2018-03-14","https://i.scdn.co/image/ab67616d0000b273ae8ab64f32bde85afa89779d","1","1","256105","https://p.scdn.co/mp3-preview/5262679961609398c2859681b9c6e968e0b32cf8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JPU901800227","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:03:19Z"
"spotify:track:528bxUV84T4T8HHBFSpcaV","Bambina","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:1A3nVEWRJ8yvlPzawHI1pQ","Father of the Bride","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2019-05-03","https://i.scdn.co/image/ab67616d0000b273a2b1d3e73c66663c01351bcf","1","3","102680","https://p.scdn.co/mp3-preview/beaeb5a36437a083411825aa0dc065ca288ca9aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USSM11900140","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:04:10Z"
"spotify:track:72uSoNIf7eScfGZFQjNHrR","Dramaturgy","spotify:artist:58oPVy7oihAEXE0Ott6JOf","Eve","spotify:album:2rrihVXNDB7FSe6EFs2inI","Bunka","spotify:artist:58oPVy7oihAEXE0Ott6JOf","Eve","2017-12-20","https://i.scdn.co/image/ab67616d0000b2739794fc0e54d795a65d732967","1","3","238181","https://p.scdn.co/mp3-preview/f8f94020fab56d59cbe415d57e8de20b195c40d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","JPZ921712383","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:04:54Z"
"spotify:track:6z1kLsntE7FuzKZHZWrXYN","instagram","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","spotify:album:1wW2yfORAbOEfn2Et1q687","instagram","spotify:artist:3eCd0TZrBPm2n9cDG6yWfF","DEAN","2017-12-26","https://i.scdn.co/image/ab67616d0000b2734ee9dc60013d5648d0f23bcc","1","1","255728","","false","62","KRUM71700353","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:17:22Z"
"spotify:track:54bm2e3tk8cliUz3VSdCPZ","Master of Puppets (Remastered)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:7CGhx630DIjdJqaBDVKc5j","Master of Puppets (Remastered Deluxe Box Set)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1986-03-03","https://i.scdn.co/image/ab67616d0000b273cad4832cb7b5844343278daa","1","2","515386","https://p.scdn.co/mp3-preview/0fdb849c9a1fa299ac76146ea3337c5c19820c07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","QMKHM1600219","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:20:17Z"
"spotify:track:543jStmHR1VrSfpxmjUIn6","フィクション","spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb","sumika","spotify:album:3foRklHeA5lXq56ZsEbkfv","Chime","spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb","sumika","2019-03-13","https://i.scdn.co/image/ab67616d0000b2739324a240e4d3fc7ac67b225a","1","3","230760","https://p.scdn.co/mp3-preview/5dd846d50073b2107dafba1c7a60e46e95755584?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","JPU901900305","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:42:52Z"
"spotify:track:6IEqiEgTQn4FwE0seKXFZO","Lovers","spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb","sumika","spotify:album:4kNlMuuyicf74Vn0b74Jys","アンサーパレード","spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb","sumika","2016-05-25","https://i.scdn.co/image/ab67616d0000b273b4695efdcdd9e57051815e48","1","2","250800","https://p.scdn.co/mp3-preview/5e1e1753af234bcd6209148ff059b42b054f4387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","JPZ921606865","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:42:57Z"
"spotify:track:6bfjEGSR7DyC8MK8cp3ZCp","シュガーソングとビターステップ","spotify:artist:449AEgfeOxqAuRn0uX6l3u","UNISON SQUARE GARDEN","spotify:album:66AWCzSxxBUxLlN5Mw3YdW","Dr.Izzy","spotify:artist:449AEgfeOxqAuRn0uX6l3u","UNISON SQUARE GARDEN","2016-07-06","https://i.scdn.co/image/ab67616d0000b273c9904e89e7dd06e56dc903d2","1","3","253226","https://p.scdn.co/mp3-preview/f727824f9a5d2eec0affde2ff20e503238ebb43f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","JPTF01504201","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:43:10Z"
"spotify:track:0opkjjC7nn6YO8NXzkDAPP","オリオンをなぞる","spotify:artist:449AEgfeOxqAuRn0uX6l3u","UNISON SQUARE GARDEN","spotify:album:6RkX1MTXdYpOHlQRAwmUkd","Populus Populus","spotify:artist:449AEgfeOxqAuRn0uX6l3u","UNISON SQUARE GARDEN","2011-07-06","https://i.scdn.co/image/ab67616d0000b273956fce6c2c601f85eceeac85","1","12","263733","https://p.scdn.co/mp3-preview/4e71d9af0dd6a15e3387d9318d82cee4f2ef15d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","JPTF01102901","spotify:user:4lx1knf7b4w9im6bkv8mwna3y","2022-07-21T04:43:18Z"
